SigaaID,Matricula,CursoId,Periodo
31888,561547004,9,7
31889,936610743,3,1
31890,72938122,36,8
31891,971302734,13,3
31892,365626190,7,1
31893,125045818,1,12
31894,180598588,15,12
31895,400065063,22,4
31896,463696428,16,8
31897,119642308,14,4
31898,309858312,33,1
31899,501403001,33,12
31900,745321823,27,7
31901,680082570,24,8
31902,389104206,27,8
31903,706553665,33,3
31904,367466868,17,3
31905,120314089,24,4
31906,615645177,36,12
31907,876272011,19,7
31908,639085104,3,3
31909,588141705,40,11
31910,477326070,17,9
31911,422013616,6,9
31912,756948005,44,3
31913,741914136,5,3
31914,767239728,24,8
31915,770936020,13,7
31916,863548492,12,5
31917,524558979,12,9
31918,390440795,1,11
31919,633616022,2,12
31920,356242094,9,10
31921,76122691,35,7
31922,846131837,31,6
31923,80651359,33,2
31924,383471919,25,7
31925,293202187,34,1
31926,393405524,12,4
31927,862071888,36,4
31928,556599791,33,7
31929,905886783,36,3
31930,510628515,36,4
31931,746820718,37,1
31932,713938076,9,12
31933,541099698,38,9
31934,550368888,23,5
31935,313117980,15,10
31936,720012136,19,12
31937,205553347,5,9
31938,20807200,13,2
31939,806633055,30,9
31940,601031706,41,5
31941,203351158,24,5
31942,8379105,42,3
31943,253243430,6,8
31944,569491465,27,6
31945,510417827,7,11
31946,452669552,14,5
31947,395077044,41,11
31948,246257603,2,6
31949,249635725,17,2
31950,158880640,44,9
31951,278887711,14,5
31952,230369154,37,8
31953,663385219,28,3
31954,91792566,41,1
31955,508070576,7,10
31956,85004912,30,2
31957,933312607,30,5
31958,207270518,44,6
31959,753215534,17,1
31960,501840319,19,6
31961,125019936,17,4
31962,865597075,35,2
31963,550572989,34,12
31964,923310457,18,6
31965,508522424,12,2
31966,26359034,11,12
31967,381117232,13,4
31968,980121142,18,9
31969,726073046,33,9
31970,476210805,10,4
31971,616471301,22,3
31972,412258758,31,3
31973,561445470,40,6
31974,908405230,40,2
31975,6613611,3,3
31976,295767851,42,12
31977,398158408,24,8
31978,382407124,16,4
31979,232337903,17,11
31980,554127700,29,1
31981,136602931,43,4
31982,805531365,28,7
31983,407882053,1,2
31984,640269545,26,6
31985,332705093,32,10
31986,649135413,11,6
31987,224833019,6,7
31988,675617520,41,5
31989,475496868,16,5
31990,664621740,43,12
31991,464325627,30,7
31992,392654308,29,12
31993,187845609,33,5
31994,268902946,43,1
31995,971890637,4,4
31996,56202671,30,6
31997,967362580,34,9
31998,343813872,6,9
31999,108579487,21,8
32000,608210583,32,2
32001,644469587,42,11
32002,303778261,32,1
32003,488729511,12,9
32004,6331247,30,6
32005,34925422,16,9
32006,837791692,43,1
32007,208466633,8,1
32008,395741410,10,1
32009,629304480,27,1
32010,956519378,39,5
32011,451128429,39,2
32012,372542788,6,3
32013,440146636,40,6
32014,632190222,25,9
32015,803292362,40,10
32016,577077272,27,8
32017,300080873,2,7
32018,185963408,19,9
32019,851908302,22,11
32020,116404995,26,2
32021,320883658,5,6
32022,76501145,31,1
32023,10380795,13,9
32024,976028315,19,5
32025,193626329,6,6
32026,958537588,27,9
32027,755743622,26,9
32028,115124222,35,3
32029,611116381,20,10
32030,575539607,32,11
32031,428311777,35,4
32032,289216514,15,3
32033,476627267,42,10
32034,552340547,36,7
32035,576362403,5,6
32036,478418057,16,7
32037,511196903,18,10
32038,16272425,13,4
32039,967486755,39,3
32040,379911160,26,9
32041,467301796,14,7
32042,170477855,42,12
32043,103400669,35,12
32044,412362331,44,7
32045,704622694,24,9
32046,60964107,43,6
32047,494163754,43,9
32048,704068389,17,8
32049,748314887,42,8
32050,12515568,12,5
32051,235697868,14,6
32052,11102847,34,6
32053,319430649,38,11
32054,256467160,40,9
32055,124616073,29,12
32056,905542664,32,3
32057,446590630,30,11
32058,123665166,22,10
32059,983435236,28,12
32060,713823215,30,8
32061,248550670,10,9
32062,500333778,15,2
32063,282177450,26,5
32064,189609291,2,3
32065,247245407,35,11
32066,109147768,32,11
32067,18370138,15,10
32068,6508245,37,10
32069,345082630,20,4
32070,568835365,5,1
32071,585464689,41,2
32072,417587175,20,4
32073,74011955,38,1
32074,522828448,15,7
32075,105356781,20,11
32076,707717466,37,1
32077,967240348,32,3
32078,661041178,17,3
32079,179711738,32,10
32080,714271779,5,6
32081,794827031,42,8
32082,216009093,39,11
32083,780455413,14,5
32084,360369018,9,4
32085,549034042,31,7
32086,880942150,44,2
32087,697612584,24,10
32088,222497490,35,12
32089,501033993,36,2
32090,455787058,29,7
32091,233256362,41,3
32092,656549989,39,1
32093,87637729,44,3
32094,632611767,16,12
32095,57473251,22,11
32096,329943400,44,3
32097,173229054,39,4
32098,205143987,16,3
32099,651013611,9,10
32100,86188520,6,3
32101,530970947,42,3
32102,793597912,40,7
32103,560228927,20,10
32104,848957573,1,11
32105,839774564,30,4
32106,423479847,9,4
32107,286212153,18,6
32108,354345634,12,7
32109,976040703,40,12
32110,793925701,2,4
32111,744162376,5,2
32112,394175929,43,5
32113,178725180,9,3
32114,777481881,18,2
32115,562662964,39,5
32116,330156714,32,4
32117,584637201,37,7
32118,477957041,9,8
32119,652325023,27,8
32120,311473953,33,7
32121,436968811,42,1
32122,778029320,30,2
32123,406758276,20,9
32124,693370029,31,6
32125,179842214,26,7
32126,988612100,23,6
32127,730007244,13,1
32128,24330287,21,3
32129,445677540,13,12
32130,476004161,1,1
32131,113184563,21,3
32132,784685608,41,5
32133,764712494,42,8
32134,94818437,27,11
32135,909678919,31,4
32136,406505844,26,8
32137,827992261,42,1
32138,855068801,23,5
32139,794637335,31,7
32140,664047034,25,12
32141,934814596,11,1
32142,364900137,9,7
32143,486458999,29,2
32144,329561215,1,8
32145,699589687,12,1
32146,569981293,28,12
32147,809741273,15,11
32148,351049263,26,11
32149,490415129,21,12
32150,736526659,38,1
32151,118199965,21,5
32152,719708417,10,10
32153,821797256,39,12
32154,19297359,24,5
32155,936486609,35,9
32156,866390238,24,11
32157,964373,29,11
32158,6280436,38,3
32159,247353009,33,10
32160,375471119,44,2
32161,501543212,9,1
32162,200379799,42,3
32163,427713587,18,5
32164,159402649,30,5
32165,698432427,18,10
32166,930539586,2,3
32167,699258664,11,3
32168,85696949,16,10
32169,257474502,16,6
32170,847060254,24,2
32171,251906559,3,7
32172,325571135,27,10
32173,514831837,1,1
32174,37124701,31,4
32175,976934474,6,5
32176,693913722,14,10
32177,515287291,29,11
32178,259685068,5,2
32179,942507338,40,8
32180,23151739,22,5
32181,613819992,12,11
32182,665760370,5,4
32183,318324285,40,8
32184,918080206,13,6
32185,883293816,13,5
32186,857932700,17,11
32187,89586508,10,8
32188,680068986,2,6
32189,320162542,40,1
32190,279446417,24,5
32191,697277058,37,4
32192,530285554,7,3
32193,494693385,41,9
32194,105480056,11,4
32195,16774968,29,3
32196,265989765,25,2
32197,219445522,4,2
32198,191650102,22,6
32199,591112054,36,4
32200,160538580,2,4
32201,497412943,15,12
32202,914020689,28,2
32203,444550083,43,5
32204,362870664,11,6
32205,106044683,37,6
32206,391780284,4,7
32207,473617201,43,7
32208,695563448,41,8
32209,838010660,23,9
32210,238693443,44,7
32211,959757517,25,2
32212,607341375,30,6
32213,547551561,13,11
32214,996105014,42,10
32215,153375799,26,5
32216,335011701,32,9
32217,611925627,6,5
32218,674454415,26,1
32219,247445047,14,10
32220,773060898,18,9
32221,808607488,6,1
32222,587869665,42,6
32223,738771577,43,10
32224,360833482,9,5
32225,392287437,41,6
32226,628743822,44,2
32227,967013210,1,12
32228,199578380,43,4
32229,199109423,40,4
32230,157030,21,6
32231,741626720,3,12
32232,380002522,4,3
32233,26282059,32,11
32234,684141448,11,6
32235,37394524,21,4
32236,917940066,22,3
32237,24105365,13,12
32238,319674084,1,7
32239,51249705,43,12
32240,90474641,9,8
32241,796631631,7,10
32242,368771298,20,5
32243,98453211,10,4
32244,939703493,3,5
32245,533813073,43,7
32246,127980398,19,5
32247,441924640,21,6
32248,405423921,11,5
32249,35004645,40,1
32250,822759995,44,3
32251,787038291,8,7
32252,234403762,31,8
32253,31512055,31,7
32254,666589474,12,8
32255,246053085,2,12
32256,150760038,11,12
32257,977546501,26,6
32258,956179401,33,1
32259,716541271,23,7
32260,512430574,39,8
32261,211187956,7,2
32262,68532241,25,11
32263,835627565,13,3
32264,453537364,18,6
32265,532728015,8,6
32266,237868300,36,6
32267,188888705,15,11
32268,967691682,28,3
32269,794833815,37,6
32270,626372708,12,11
32271,825444517,35,1
32272,850938089,40,3
32273,148876841,7,3
32274,812162856,21,2
32275,60011191,20,9
32276,872768568,31,12
32277,242266560,32,11
32278,977202522,44,10
32279,258059002,38,8
32280,721835929,28,9
32281,978189758,11,11
32282,615017980,6,8
32283,705573592,26,8
32284,466820075,36,4
32285,384338346,39,4
32286,835854169,22,7
32287,215579193,3,7
32288,730650760,13,7
32289,226115528,25,11
32290,616041728,41,6
32291,92413089,30,4
32292,476088741,8,3
32293,450036869,26,3
32294,884117583,17,4
32295,674665209,12,6
32296,864989383,23,11
32297,664261723,19,5
32298,120537957,44,5
32299,61370296,6,6
32300,631623784,28,6
32301,655262440,40,11
32302,251517349,8,7
32303,675157839,5,2
32304,115468116,3,3
32305,594859624,37,3
32306,271735077,38,6
32307,421987322,14,10
32308,770887483,10,6
32309,455226429,31,7
32310,479406423,10,6
32311,142510760,21,7
32312,101668044,2,7
32313,866982425,18,10
32314,985090276,8,5
32315,456246223,36,12
32316,973215160,3,1
32317,448963638,34,6
32318,487842584,39,3
32319,240235431,31,8
32320,860628289,21,7
32321,64872353,16,12
32322,707130920,1,7
32323,946322876,4,11
32324,403458985,24,8
32325,508215590,5,8
32326,116539821,1,8
32327,846550079,16,8
32328,168934984,33,6
32329,457527280,17,11
32330,686078510,22,11
32331,581474206,31,9
32332,626873376,15,5
32333,707214280,27,5
32334,788323557,43,4
32335,519516396,27,7
32336,161282014,7,3
32337,344452962,3,9
32338,389267427,10,8
32339,18747903,12,5
32340,120640648,31,1
32341,524374336,13,11
32342,613889738,28,5
32343,598412452,25,9
32344,65607040,44,1
32345,336109106,11,3
32346,915106579,36,10
32347,576277932,26,12
32348,597525149,36,6
32349,72145730,9,10
32350,329613525,24,10
32351,856542956,8,4
32352,590078141,7,9
32353,931464848,23,2
32354,728061416,26,7
32355,375978786,16,1
32356,82760956,11,2
32357,995136142,42,2
32358,491804782,5,10
32359,508749115,42,9
32360,983589438,21,10
32361,618302544,2,4
32362,402853565,24,7
32363,989496566,3,8
32364,662371328,44,7
32365,303344079,39,3
32366,96100471,42,12
32367,516609536,26,3
32368,421402188,9,2
32369,785210876,37,3
32370,583032798,6,2
32371,990661814,16,8
32372,533223775,41,9
32373,852710627,4,12
32374,23467464,33,3
32375,45495368,24,6
32376,763120989,22,4
32377,223568326,35,7
32378,963875122,15,12
32379,767935348,39,12
32380,834719727,39,9
32381,879198826,31,11
32382,863295380,38,7
32383,469739951,11,10
32384,778219214,31,5
32385,306806411,27,5
32386,991989100,36,9
32387,237842241,37,10
32388,709059777,33,5
32389,595847497,4,1
32390,17631163,33,10
32391,188800188,13,7
32392,127290907,34,9
32393,679247133,41,5
32394,260203150,31,5
32395,317643557,33,3
32396,229444984,25,11
32397,468827870,3,11
32398,722344200,35,8
32399,810872681,29,8
32400,473979670,43,1
32401,680815816,37,1
32402,353886178,35,3
32403,337073172,17,8
32404,420296226,3,5
32405,441266956,30,3
32406,114025105,34,12
32407,809529645,38,1
32408,786429683,11,8
32409,479153617,20,7
32410,613631243,4,8
32411,459863408,27,10
32412,965319796,24,10
32413,652463486,1,4
32414,813246019,3,12
32415,927156979,22,2
32416,936487275,40,8
32417,770592583,21,10
32418,189148677,5,3
32419,957294274,23,5
32420,53590194,22,5
32421,320829973,34,7
32422,519871679,34,4
32423,29077034,20,1
32424,382676130,5,3
32425,937641747,3,10
32426,805183302,10,8
32427,936353102,14,8
32428,137795860,21,11
32429,604719788,12,10
32430,131097123,26,12
32431,481727027,33,2
32432,956832727,38,3
32433,674712339,41,12
32434,686375697,23,7
32435,992822024,15,3
32436,100025727,35,5
32437,784675575,14,10
32438,172626337,43,12
32439,540984121,3,10
32440,35302860,21,8
32441,528651086,24,3
32442,802724373,41,1
32443,10197975,28,2
32444,912352990,2,12
32445,686388352,19,1
32446,130915330,2,10
32447,712871499,2,11
32448,238752464,44,11
32449,217918596,7,7
32450,665406050,33,7
32451,791498662,9,3
32452,679021960,14,10
32453,440987828,42,11
32454,764713144,30,1
32455,953815003,44,4
32456,909881640,5,4
32457,156071833,3,2
32458,873943805,38,8
32459,87339763,10,7
32460,556748654,18,5
32461,50895460,8,9
32462,776299073,6,2
32463,524042650,8,8
32464,519845714,31,1
32465,365655699,6,7
32466,276324711,11,3
32467,137972520,13,1
32468,782905888,40,2
32469,995710374,10,7
32470,836243306,18,5
32471,909769101,30,6
32472,66203824,29,10
32473,322585968,40,5
32474,255829042,36,8
32475,827202704,33,6
32476,819243736,44,11
32477,831699813,39,12
32478,963832863,4,7
32479,904032952,33,2
32480,828072620,31,6
32481,283706032,5,1
32482,872350413,4,10
32483,137410668,41,2
32484,270592992,26,5
32485,760058315,13,2
32486,863544893,29,7
32487,643550300,10,7
32488,314390192,37,3
32489,937023995,36,4
32490,228381567,6,11
32491,570475357,9,1
32492,232475822,39,5
32493,638493796,42,10
32494,45190474,18,7
32495,9142286,42,12
32496,366739162,3,9
32497,805354998,29,10
32498,980383904,39,4
32499,738343067,31,12
32500,102112298,26,6
32501,915070600,20,9
32502,678868245,19,5
32503,686260871,6,6
32504,378628265,5,1
32505,687676208,3,5
32506,424336242,15,4
32507,220917806,11,9
32508,270173909,11,1
32509,584678358,25,5
32510,982019310,28,5
32511,37399586,25,2
32512,69152417,40,4
32513,914992900,35,12
32514,973114703,29,6
32515,489930663,32,5
32516,398447215,12,3
32517,981069993,9,8
32518,990083939,6,2
32519,991422137,4,6
32520,864042853,7,9
32521,624552425,25,11
32522,63549771,26,1
32523,496126654,2,2
32524,875332041,34,9
32525,593151284,39,3
32526,868370846,10,10
32527,557856568,6,4
32528,954650655,3,8
32529,249964942,26,3
32530,76324052,2,2
32531,758672973,16,5
32532,637324886,3,2
32533,963448848,1,4
32534,231758414,18,7
32535,306158008,6,4
32536,360950560,42,11
32537,647356453,26,12
32538,914640002,6,12
32539,779460908,2,11
32540,852007668,2,8
32541,916314825,4,9
32542,659000183,15,9
32543,748717767,26,12
32544,624055637,31,5
32545,110226339,12,8
32546,71018599,42,10
32547,111856746,13,11
32548,404151380,37,4
32549,845708966,22,3
32550,884052304,24,6
32551,228083748,17,3
32552,362497943,23,5
32553,264417594,42,10
32554,482122721,26,2
32555,525643362,23,5
32556,516983311,29,9
32557,972925877,11,10
32558,378516646,15,12
32559,549331143,18,12
32560,42285741,43,7
32561,510093595,26,1
32562,273094819,3,10
32563,83903979,39,5
32564,97449370,31,1
32565,926116430,19,8
32566,794325397,38,12
32567,743147326,4,2
32568,475488497,41,7
32569,203137133,15,3
32570,296232015,13,6
32571,619665327,35,6
32572,75496993,2,11
32573,206931138,28,9
32574,30592215,35,2
32575,125338998,24,12
32576,211385346,21,10
32577,576511814,25,4
32578,691352306,43,5
32579,252294726,24,9
32580,855220587,33,3
32581,948276366,37,9
32582,15709718,44,9
32583,176272902,2,2
32584,790040195,9,12
32585,510025760,12,12
32586,565563894,6,12
32587,122953229,32,9
32588,128690052,35,11
32589,501552790,14,3
32590,63016545,16,8
32591,24754182,7,12
32592,910905329,18,10
32593,971503428,34,10
32594,726724968,39,12
32595,633863323,10,3
32596,354132476,13,5
32597,191992199,18,9
32598,815528507,1,7
32599,764281386,6,11
32600,960197972,16,7
32601,320371572,31,7
32602,264211448,36,1
32603,242913354,35,3
32604,922515887,10,11
32605,729083487,18,6
32606,272020621,37,5
32607,236202800,9,9
32608,244868369,2,12
32609,42540260,21,5
32610,632622082,10,6
32611,809943541,14,4
32612,268606829,42,11
32613,520830909,32,10
32614,323006394,41,8
32615,443081230,38,4
32616,685771419,11,12
32617,653256182,26,1
32618,37071190,23,9
32619,454022198,16,7
32620,890031504,25,8
32621,745965444,39,11
32622,793516619,42,7
32623,669679880,19,10
32624,168485963,36,6
32625,916800191,30,11
32626,529171860,43,7
32627,407183272,23,11
32628,109497968,20,11
32629,825936597,21,5
32630,709044385,37,4
32631,461976673,27,10
32632,763189677,24,6
32633,300650099,40,5
32634,100000578,33,9
32635,576376709,36,9
32636,792081202,3,10
32637,49577210,19,10
32638,516662795,31,6
32639,216824285,13,1
32640,947921605,42,1
32641,71538603,2,8
32642,537663209,41,5
32643,601019412,31,1
32644,521139053,40,2
32645,776040591,18,6
32646,340075989,6,4
32647,606323732,33,5
32648,203440778,38,9
32649,722469174,43,3
32650,138484296,9,3
32651,213021489,29,9
32652,950724810,30,11
32653,688723916,9,10
32654,24034237,39,12
32655,748411900,7,3
32656,935667113,17,8
32657,937627092,20,5
32658,62222813,40,7
32659,822373632,20,11
32660,334862307,11,3
32661,782896510,19,6
32662,679148962,4,12
32663,424678847,40,12
32664,306169835,10,8
32665,383213693,8,1
32666,348145868,42,2
32667,249863991,15,11
32668,719749411,25,7
32669,782619624,8,3
32670,370981986,27,11
32671,676266008,11,1
32672,349584842,7,3
32673,353357133,22,5
32674,989392008,32,2
32675,673806323,33,2
32676,953331548,4,11
32677,591988935,21,4
32678,783607247,30,1
32679,539188755,30,3
32680,529428101,41,2
32681,485565412,43,9
32682,655022736,41,1
32683,434864705,9,2
32684,457610276,20,3
32685,354765243,5,6
32686,803958715,33,3
32687,225845590,42,12
32688,401620307,38,8
32689,49517645,39,3
32690,382290624,38,3
32691,439514365,9,3
32692,555871976,11,11
32693,646227304,23,1
32694,780526413,18,9
32695,690104019,10,10
32696,511469695,21,11
32697,735416345,42,7
32698,577010344,32,6
32699,577571698,14,2
32700,276893452,37,5
32701,549151132,32,4
32702,860785370,22,6
32703,558004839,15,12
32704,767519448,20,11
32705,312802349,28,7
32706,27324016,42,7
32707,692370991,20,12
32708,828387880,26,12
32709,173541285,8,10
32710,492487730,36,10
32711,552124398,3,9
32712,883324258,32,12
32713,864841980,41,5
32714,999598303,32,12
32715,138246902,33,8
32716,76480185,38,6
32717,991469181,34,11
32718,613616570,3,2
32719,22656216,12,4
32720,192367386,1,7
32721,755145898,6,6
32722,361812100,35,8
32723,681099823,34,7
32724,488685581,5,5
32725,894649780,42,12
32726,59157687,26,6
32727,996533809,40,6
32728,345449438,3,5
32729,119518923,16,10
32730,826410627,21,7
32731,652970145,25,11
32732,701996325,41,8
32733,904823872,20,4
32734,716907191,44,6
32735,438999839,44,2
32736,111943341,31,4
32737,591569065,18,1
32738,837484771,40,9
32739,674472899,9,12
32740,988159392,26,6
32741,35808180,9,4
32742,839270209,39,9
32743,383682025,14,3
32744,205706852,21,10
32745,390026455,4,1
32746,757109536,43,9
32747,729827750,28,9
32748,215040499,32,6
32749,162118172,18,9
32750,985752376,24,7
32751,640644392,9,8
32752,120589347,30,2
32753,645553985,16,1
32754,568154969,11,7
32755,694212977,15,5
32756,425734752,25,4
32757,658320838,34,7
32758,182754063,17,3
32759,69971425,28,3
32760,619833727,18,7
32761,351718794,7,5
32762,958058281,4,3
32763,395219091,15,6
32764,954213727,24,2
32765,533150070,34,1
32766,570953664,41,2
32767,694102327,15,1
