id,VeiculoID,DataID,HorarioID,OrigemID,DestinoID,VagasDisponibilizadas,Distancia
25183,33652,1932,1203,3963,40614,2,4.82
25184,11399,3482,820,3239,46165,3,8.28
25185,24736,4515,341,43923,21886,4,10.32
25186,3647,2536,120,38501,19416,4,9.42
25187,34094,1537,1040,34839,22237,3,13.35
25188,7751,3989,278,22817,700,4,12.17
25189,24683,1537,1019,20084,8361,3,6.05
25190,7037,95,798,16885,36290,2,10.67
25191,4472,560,368,41762,26433,3,6.75
25192,889,87,52,44885,30011,2,16.48
25193,37365,2538,238,48936,24434,4,10.23
25194,22428,1558,1172,24053,42536,2,2.66
25195,4424,494,187,11109,40587,3,6.2
25196,21201,2707,1233,6882,20074,4,1.41
25197,6193,4956,568,46309,6709,3,8.01
25198,20558,4487,1404,46706,9711,3,3.53
25199,12560,4555,1275,29697,13624,2,1.92
25200,13222,1638,207,9165,40367,3,2.74
25201,23939,2368,457,40289,5424,4,3.92
25202,10505,3090,1313,19144,10967,3,1.9
25203,29045,2599,1049,18599,6000,4,4.82
25204,17331,1182,1299,10450,3991,2,4.08
25205,14131,2790,118,28945,2497,4,4.52
25206,27707,2744,234,6329,49551,4,6.39
25207,7960,4030,190,46542,12478,2,11.43
25208,39228,5499,54,46622,29181,4,3.16
25209,40586,2332,988,1914,24944,4,16.18
25210,22915,4991,1312,15586,11843,4,3.37
25211,38751,4251,1191,35152,45431,2,6.21
25212,40475,303,407,21316,20471,2,1.61
25213,31623,3134,1036,6927,41056,4,13.26
25214,49813,2763,931,1051,49074,4,7.28
25215,39840,1437,597,4325,33030,4,8.22
25216,2912,3478,1239,31385,25934,3,6.21
25217,20256,3686,1327,39837,10223,2,15.11
25218,516,4477,789,9369,20484,4,4.56
25219,26939,1865,402,41753,9734,3,2.16
25220,21959,617,902,19971,2426,2,8.09
25221,6133,5538,115,28269,33209,3,11.92
25222,45675,4495,567,42173,3176,4,12.41
25223,28736,1451,84,36210,38154,3,12.36
25224,27240,4570,640,25993,14304,3,7.53
25225,32381,4197,841,1735,47930,2,3.23
25226,36779,2816,1194,11773,6904,3,8.37
25227,33061,213,1327,21105,45495,4,4.5
25228,2672,1416,175,34713,11446,4,6.5
25229,15341,3818,741,18949,23577,4,6.8
25230,27394,3756,549,17420,21965,4,17.01
25231,27511,5542,596,42846,48241,4,6.68
25232,48134,5453,192,36203,24595,4,6.19
25233,832,2061,1089,46347,5844,2,13.42
25234,6724,1933,1090,32757,720,4,2.81
25235,47474,3605,195,430,35068,4,9.5
25236,32027,1294,428,34369,45567,2,6.37
25237,17898,890,205,35177,31527,3,12.5
25238,1330,2568,1058,10901,33378,3,7.71
25239,42147,1514,845,25213,37945,3,15.32
25240,1533,3103,1130,36263,38211,3,4.65
25241,23016,2711,1169,25836,2176,4,5.04
25242,31862,767,738,44809,10988,2,8.01
25243,2260,4308,946,46390,6356,4,14.09
25244,43836,3348,221,48313,14540,2,6.14
25245,43803,278,1271,46218,28820,2,8.07
25246,5120,2674,867,38782,41480,2,7.98
25247,38107,2424,406,25961,19499,3,4.38
25248,14867,5067,92,5531,22135,2,2.1
25249,37606,3620,329,10238,40544,4,6.62
25250,28144,4858,754,48277,40054,2,3.39
25251,15016,1846,984,6062,33900,2,7.35
25252,48798,1264,614,22828,13792,4,11.35
25253,41706,4560,208,39161,44425,4,6.04
25254,13927,3995,998,26964,19300,2,6.57
25255,13746,3065,1289,20612,36766,3,1.34
25256,22094,4014,476,35539,42972,4,12.25
25257,42336,3377,860,43262,36910,2,12.69
25258,48258,5449,1115,21151,21174,3,4.59
25259,33085,62,1406,30936,22370,3,9.7
25260,6644,1731,208,48125,34858,2,10.85
25261,7764,4225,1225,39834,12569,2,4.53
25262,29616,3916,267,18868,1618,2,2.77
25263,770,4825,1414,34997,10898,4,0.16
25264,38893,2544,925,15326,44479,3,5.34
25265,4303,402,453,31904,10387,2,2.69
25266,29992,1651,763,5801,43666,4,6.18
25267,18547,2388,1384,28528,29886,2,9.76
25268,30169,2744,614,5761,35664,3,7.94
25269,31110,2854,743,28936,27093,3,9.73
25270,20014,3234,867,36906,10491,3,14.29
25271,35774,392,573,3898,29408,2,9.12
25272,10823,1370,839,4693,3225,3,7.77
25273,40864,1125,603,18488,24972,4,12.53
25274,32013,3394,617,34897,22497,2,6.55
25275,28611,947,285,43808,1347,2,7.55
25276,48082,4012,310,19911,37927,3,3.23
25277,15287,11,642,3380,17825,2,6.65
25278,19097,1486,210,8556,41593,4,1.63
25279,8267,2679,315,38438,9773,3,12.12
25280,9049,1350,843,15974,4861,4,5.56
25281,27360,508,37,26903,41559,4,9.87
25282,36791,468,787,24010,280,2,2.25
25283,48417,4349,370,38740,830,4,4.38
25284,5163,50,934,45600,35889,4,6.06
25285,23249,3319,1041,4358,47910,4,1.43
25286,48065,1613,1065,8931,24229,4,13.9
25287,31000,2214,1410,21506,30224,3,4.82
25288,43085,1282,289,42910,49878,4,13.26
25289,12973,3811,593,43877,40566,2,1.63
25290,29582,2628,370,5397,7957,4,8.82
25291,76,1050,281,35519,48627,3,6.56
25292,1257,5473,160,23014,36088,3,3.95
25293,8309,1677,1006,14081,1786,2,2.52
25294,36854,4340,87,43685,41853,3,17.57
25295,11353,3920,625,40790,48475,3,6.15
25296,4070,3488,810,47880,23821,2,3.87
25297,14854,5134,1126,47832,35929,2,1.01
25298,47119,4291,1026,27377,40565,3,8.65
25299,4692,3339,564,10470,7296,4,4.99
25300,18541,894,302,33899,3093,3,7.73
25301,44277,5575,727,44288,38819,4,5.0
25302,24397,2213,648,44921,8400,3,7.9
25303,44588,4482,733,9126,1015,2,12.93
25304,26808,5166,526,17766,18150,2,14.31
25305,39889,4106,1383,29706,41770,2,2.74
25306,22740,3119,95,3228,19957,3,4.06
25307,25258,4270,62,39269,28507,3,9.93
25308,24710,3118,502,40902,43827,3,7.84
25309,34133,2118,451,10616,21278,4,2.86
25310,122,2224,215,31151,17653,4,6.89
25311,33439,2722,215,20713,5668,2,10.34
25312,10627,848,946,47279,12637,3,9.09
25313,12022,1454,1193,27407,1149,3,7.47
25314,15862,3650,626,35600,16226,4,9.45
25315,40761,2904,842,7743,35083,2,3.83
25316,17339,2361,98,21734,36280,2,6.41
25317,24192,2992,1359,49663,14736,2,12.93
25318,36272,5223,1327,11223,34310,2,11.04
25319,9270,4375,210,704,11087,2,6.21
25320,9525,3993,399,18859,23222,2,19.4
25321,26056,5659,1347,21895,9022,4,11.15
25322,38831,4532,1134,5292,39678,2,5.42
25323,23834,771,1185,22937,5637,4,4.48
25324,3527,1152,508,11925,47766,4,6.22
25325,43473,3790,111,33888,33847,3,9.14
25326,4645,2919,667,11053,17842,2,13.04
25327,12843,825,1316,19055,18172,3,3.64
25328,14019,2680,934,1570,44548,4,5.4
25329,10017,4017,267,33359,26577,4,3.5
25330,49990,3010,1391,23601,26227,4,8.59
25331,46524,132,505,39409,18397,3,14.79
25332,13336,2800,673,43152,49470,4,4.14
25333,20286,4762,1246,45266,2381,2,1.09
25334,42010,69,185,18080,15235,3,18.27
25335,36900,1498,547,23253,14044,2,11.93
25336,16009,3567,1248,18281,16828,2,4.55
25337,16766,3911,404,13672,49928,4,15.7
25338,4480,4043,718,4615,24141,3,0.26
25339,25492,4509,1387,20534,15123,4,10.53
25340,30253,5422,1127,259,24496,3,5.68
25341,32871,3621,1032,36920,2437,4,14.91
25342,25514,2371,248,46465,14048,3,13.43
25343,42215,5653,1411,10268,18946,3,9.35
25344,5716,1880,436,42170,41279,2,6.87
25345,33718,5026,569,20525,39260,2,2.2
25346,44967,3938,210,32484,3506,2,5.29
25347,34162,5536,848,11884,41457,4,6.94
25348,5482,3446,997,48876,36965,4,8.71
25349,10513,5653,237,37186,27254,4,3.78
25350,15817,2708,961,24166,14294,3,7.97
25351,19263,3985,328,15162,19838,4,9.59
25352,26316,3612,1150,3911,12890,3,4.26
25353,39155,1440,65,23029,32462,2,10.41
25354,29591,3402,295,11069,26615,4,13.12
25355,31153,2397,334,46104,24289,3,12.3
25356,43804,3834,1023,11604,22784,2,6.03
25357,17536,5084,715,2516,38299,3,4.82
25358,24761,1346,1109,21066,12125,3,3.77
25359,9761,4801,471,43213,14045,2,6.64
25360,42129,1006,1317,33855,24094,2,14.66
25361,3231,118,529,44623,18827,4,6.03
25362,19697,1724,399,7022,27553,4,6.12
25363,25960,3867,860,20435,19552,3,4.71
25364,7173,2158,1114,18180,22513,2,13.71
25365,25174,5601,216,24748,43962,4,10.14
25366,2413,3466,1154,39773,26586,3,6.08
25367,29785,1778,1295,13654,40536,2,9.11
25368,3887,826,900,26360,31447,2,3.49
25369,49299,1474,658,24190,40000,2,3.75
25370,14726,2787,203,4733,25069,2,11.09
25371,31129,456,204,2856,26390,2,9.8
25372,28042,3848,604,28804,39366,2,9.19
25373,42667,1799,490,35891,41258,4,12.16
25374,45867,4340,428,23598,43631,2,6.16
25375,36133,5024,236,39220,25542,4,11.11
25376,47071,3890,267,16858,19620,2,15.58
25377,36852,1378,872,48741,21471,3,17.77
25378,22640,4527,1408,411,14737,2,5.65
25379,44937,5009,1417,6442,9406,4,6.32
25380,37513,2744,263,28539,1710,2,11.5
25381,36807,1163,1175,16326,15385,2,3.44
25382,17428,602,1372,32071,9784,4,8.38
25383,32424,3048,813,31196,35957,3,5.34
25384,4114,301,1342,27116,11664,4,6.74
25385,33954,4337,1145,39408,13819,2,2.97
25386,49027,4795,1293,34562,10725,3,16.87
25387,33591,2604,331,7213,43038,3,8.01
25388,27217,1729,881,33121,35832,2,12.93
25389,26965,2750,291,1662,24953,2,2.26
25390,102,4930,107,30852,32685,2,9.98
25391,9258,476,622,35965,48591,2,9.66
25392,47368,1943,455,13228,32315,2,9.05
25393,35075,2123,233,22927,7965,4,6.66
25394,9293,995,452,4187,3133,2,2.21
25395,39499,3284,1420,40933,39074,3,7.94
25396,7634,1855,492,10806,14291,3,7.5
25397,40312,5604,303,29805,41998,3,4.64
25398,8538,306,937,1741,36109,2,1.94
25399,30621,758,340,45436,48789,2,6.92
25400,46599,1324,1099,45769,39271,3,11.28
25401,42967,1206,184,26945,31228,4,9.16
25402,28513,2120,1038,8371,31109,3,5.3
25403,8626,5057,666,1988,40488,4,8.35
25404,307,3232,1269,45022,47866,2,6.64
25405,23537,4322,501,26567,48272,2,5.21
25406,30744,3542,692,49313,33954,4,1.37
25407,13121,755,517,33078,41358,4,16.58
25408,18269,1628,52,34620,9635,3,6.67
25409,2745,5121,1310,17843,38672,3,12.92
25410,45229,4774,1033,27312,500,2,7.44
25411,7959,4416,477,27866,11025,4,4.52
25412,46971,235,398,30453,19968,4,10.15
25413,21530,2975,362,2242,12206,4,4.88
25414,47736,4964,1194,9364,32047,3,8.31
25415,4635,2149,553,37949,43318,4,5.92
25416,41705,941,1422,13093,37736,2,8.98
25417,40968,1498,1152,25409,2471,4,10.92
25418,764,4448,954,11467,31920,4,4.96
25419,38985,3057,795,28234,20497,3,1.87
25420,3710,1575,953,47511,549,3,5.88
25421,10584,2137,33,36553,9996,4,4.9
25422,26273,2408,383,49383,27992,3,3.13
25423,31021,3064,408,15984,31797,3,4.44
25424,26037,972,277,17166,23940,2,6.24
25425,6191,2909,82,6091,33884,4,3.27
25426,36211,5517,519,1553,44192,3,1.98
25427,32648,4880,1148,28226,34775,3,13.85
25428,16525,5339,1099,32955,3235,4,5.96
25429,47687,1406,319,47762,18565,4,6.51
25430,45913,4254,697,17076,2081,2,9.47
25431,47444,3238,937,49041,39847,3,3.38
25432,22815,3987,1197,27786,4376,3,13.32
25433,1552,3103,813,34735,42734,2,11.98
25434,11774,2001,167,17643,49115,3,5.84
25435,18302,1866,803,28614,39338,4,14.01
25436,10050,1121,1220,21980,41014,2,7.93
25437,4346,4341,137,3093,7978,3,5.77
25438,6132,1287,554,26105,39402,2,14.27
25439,6811,2255,981,36215,38882,3,7.0
25440,49815,1502,1139,18694,19480,2,7.54
25441,15202,3846,377,7497,36912,4,7.06
25442,42338,2857,802,10413,3611,3,12.79
25443,18901,5474,1090,45292,31666,2,5.23
25444,24185,5470,477,12590,3137,4,2.76
25445,21620,3893,1388,33277,38013,3,4.35
25446,35589,370,466,31692,26441,2,4.01
25447,4764,557,915,16224,1467,4,17.85
25448,16484,5473,993,18266,39977,3,7.87
25449,24392,2835,43,3718,7551,3,0.61
25450,9599,400,1376,38043,37551,3,8.07
25451,9882,5303,1210,21132,44216,2,5.0
25452,7502,4566,636,43914,12897,2,9.06
25453,42670,3907,619,28985,32821,3,8.91
25454,35156,5303,1380,45860,33757,2,6.27
25455,3568,4259,1189,10096,35371,3,12.1
25456,19128,409,1331,36829,17520,4,20.42
25457,10008,2066,145,34330,2659,3,4.92
25458,4348,4874,822,34685,22695,4,7.6
25459,7010,1984,592,13136,44786,3,9.44
25460,17041,1035,1002,2056,38970,3,3.32
25461,7671,2551,893,35933,12841,3,16.11
25462,8002,1219,76,23934,44877,3,7.23
25463,16015,3027,564,12540,5949,3,16.98
25464,46570,2327,348,42285,20492,3,3.11
25465,25148,3965,572,11709,19856,2,6.19
25466,20803,2767,925,8591,38583,3,5.41
25467,19470,1861,1431,15687,45718,2,14.26
25468,32457,3392,705,22276,8603,4,3.36
25469,26402,3827,851,12863,33429,3,16.25
25470,30532,583,442,13958,48071,3,12.6
25471,6531,389,1319,39953,32332,2,16.69
25472,48761,3314,79,26653,33425,2,14.61
25473,36847,2493,85,36626,6181,3,12.39
25474,12354,3872,206,20868,44543,2,11.57
25475,40736,3228,1277,11967,37367,3,2.57
25476,18891,4792,1114,1550,9252,4,7.58
25477,38065,203,242,29710,36044,2,6.81
25478,20246,2280,643,45966,5453,4,4.03
25479,45981,4449,733,18071,14633,3,9.4
25480,9982,5017,1253,5869,20306,3,4.97
25481,48284,580,632,19168,3707,3,21.44
25482,14675,1847,919,25370,61,2,7.95
25483,26467,4585,650,18850,44825,4,5.44
25484,41323,5571,49,3398,47286,2,9.12
25485,16912,2027,1382,3983,32517,3,6.65
25486,22618,5705,390,29692,5464,3,5.16
25487,6731,4245,162,31255,40705,2,2.96
25488,45396,1706,169,23773,43837,2,6.34
25489,28692,635,986,5481,34430,4,6.18
25490,35690,4185,57,45648,34254,3,10.6
25491,27941,3439,945,49685,28384,2,3.42
25492,24276,2077,293,21727,11893,3,2.39
25493,30208,3866,466,25346,384,4,8.12
25494,20046,72,36,42321,45203,2,6.3
25495,2537,4285,220,33002,7863,2,4.66
25496,49765,1369,640,13567,27212,4,14.14
25497,44659,472,8,40293,31649,4,3.9
25498,41266,841,594,45159,39849,4,1.23
25499,24149,635,1265,418,37979,3,2.67
25500,30246,362,545,36805,35995,2,9.31
25501,38829,702,398,47871,15525,2,9.08
25502,31992,2523,590,14570,20685,3,4.98
25503,13601,496,538,31670,19989,3,8.33
25504,44185,351,64,8053,29513,4,3.24
25505,36385,4847,800,45365,46726,4,3.62
25506,1838,406,982,43735,43023,2,1.35
25507,7721,4707,1047,1968,49449,3,1.7
25508,19411,3764,516,36812,36547,4,14.3
25509,32768,2850,323,21116,6878,3,7.6
25510,18956,3924,770,14990,40145,4,5.28
25511,16594,4486,689,26977,22969,4,4.69
25512,3477,5125,833,47941,17742,4,9.07
25513,49973,317,204,30853,17703,2,5.34
25514,14746,1248,578,34526,12036,2,7.47
25515,4496,4332,314,35299,40627,2,9.77
25516,35649,2704,386,6583,48070,4,8.64
25517,16517,76,1345,9343,37823,4,5.86
25518,49844,1203,680,12346,45510,3,7.38
25519,33674,2394,72,43712,23028,3,9.71
25520,24417,1361,1353,45892,41242,4,7.97
25521,35241,5647,769,11956,26131,3,2.3
25522,2092,4884,279,37625,46339,2,5.45
25523,10977,2451,857,15442,43482,3,3.22
25524,7378,2471,417,40653,37006,4,8.69
25525,29216,2012,1361,9915,44312,3,15.38
25526,41864,3639,146,15035,273,4,8.4
25527,48319,211,1101,49278,33617,3,5.47
25528,28080,5498,662,5680,10601,2,9.82
25529,30819,5179,321,10723,17243,4,5.9
25530,13188,561,1301,10493,25420,3,2.32
25531,40920,3013,1151,32846,34573,2,6.46
25532,31213,781,1288,22053,11492,3,6.93
25533,33902,5565,1247,18519,49222,4,9.58
25534,9117,4570,1051,34640,37233,4,5.08
25535,15321,581,1436,49421,1365,3,2.66
25536,14065,2732,914,46247,18421,3,10.2
25537,21648,5485,1343,36940,24812,3,5.63
25538,3937,5,760,41924,19290,3,20.95
25539,47433,257,952,48141,31113,2,1.5
25540,43865,5091,748,28492,16566,3,6.62
25541,31468,541,854,28619,41025,2,2.85
25542,9523,2097,842,36960,40701,2,16.11
25543,11387,2216,396,22890,28186,2,5.16
25544,26370,2185,530,21696,2316,2,4.71
25545,48697,1922,356,27406,1341,4,16.02
25546,11651,5205,733,33061,23370,3,5.12
25547,11781,2091,208,6693,34003,4,9.39
25548,11743,3622,864,3699,15559,2,8.21
25549,6288,4244,389,33101,39122,2,13.38
25550,39832,5375,1184,15661,47918,4,2.21
25551,35319,3686,811,20836,27061,2,6.11
25552,1135,267,416,4866,39542,2,4.74
25553,30797,284,1406,38217,10297,2,8.12
25554,27435,2032,95,18491,21032,3,4.0
25555,17839,1247,1401,23585,25212,2,12.25
25556,23530,4661,649,14707,46093,2,1.47
25557,34283,3568,740,20135,14489,2,2.7
25558,18843,2541,739,48125,22090,3,7.99
25559,28241,2808,1178,36005,26735,4,11.25
25560,30878,4451,679,37755,7001,2,9.96
25561,45587,2397,853,21996,24491,3,1.19
25562,15625,1024,191,24171,42920,3,9.71
25563,35150,1567,521,22790,33744,3,1.2
25564,22391,936,629,43349,22013,2,13.15
25565,36825,2108,105,14192,5203,4,1.54
25566,42048,3029,609,37805,48838,3,6.91
25567,26591,5561,1168,29828,47122,3,11.62
25568,47567,257,715,23180,32799,2,8.76
25569,44043,3669,420,12224,16415,2,1.82
25570,8403,3490,1036,26300,3663,2,3.16
25571,41181,1010,142,7818,13418,2,7.06
25572,38395,488,612,23076,22926,3,12.98
25573,42252,179,1396,40859,26590,4,3.74
25574,9240,5453,66,38655,13399,2,13.86
25575,42355,383,1402,2915,40006,4,9.6
25576,32688,4394,8,3498,26478,2,8.86
25577,25382,3430,562,42737,12929,3,4.61
25578,45066,4865,857,26570,11107,4,12.76
25579,45563,768,1419,631,22316,2,6.22
25580,8226,1539,236,29971,10013,4,6.5
25581,44214,4168,432,32647,31415,2,11.77
25582,46905,1573,80,92,4093,2,12.07
25583,16602,2328,384,22183,36554,3,2.74
25584,44728,669,1179,18259,18556,4,3.57
25585,32126,2522,204,23977,44363,3,11.66
25586,4584,524,487,983,22179,4,7.65
25587,21225,3005,1393,33707,11884,2,13.45
25588,37116,469,315,11726,30815,3,7.35
25589,44030,2056,604,22895,46732,3,1.79
25590,26783,2236,514,14889,32644,3,13.79
25591,42438,3874,674,29511,46359,4,11.07
25592,17924,4897,492,37479,21341,2,7.61
25593,48012,5492,1184,2824,41570,2,1.29
25594,24202,3967,1152,39510,14701,2,3.67
25595,7802,4054,184,32746,4464,4,3.92
25596,22577,2437,214,13384,40208,3,6.27
25597,6378,5686,1403,6809,38823,3,9.16
25598,35366,371,148,34332,30134,4,12.65
25599,9533,2690,551,24724,20258,2,2.11
25600,15438,4414,547,49366,14937,4,6.97
25601,3186,2280,37,43934,623,4,10.91
25602,17852,5104,520,22998,7961,4,0.9
25603,41998,5377,687,5935,32664,2,13.04
25604,25401,1871,479,33517,33097,3,5.5
25605,2530,390,153,24685,1636,2,9.94
25606,11711,3033,664,13591,33679,2,2.99
25607,36272,1878,1006,38972,48063,4,1.69
25608,14835,1023,1272,41578,7252,2,9.09
25609,2089,1728,785,37806,43833,2,15.67
25610,21809,2739,952,43433,29535,3,5.26
25611,21848,3684,505,49008,15482,4,1.32
25612,43430,2630,172,1495,32792,4,5.79
25613,5309,1773,1219,23505,47396,2,6.1
25614,24899,3961,1021,47566,13861,2,4.41
25615,26653,4687,566,43738,36027,4,5.12
25616,34296,5505,1194,8180,37196,4,13.49
25617,22705,4483,1123,39799,41196,4,12.65
25618,44523,2783,1031,39374,36561,4,6.42
25619,27803,824,169,28446,36480,4,8.58
25620,17206,2274,274,16788,18570,3,12.93
25621,41210,1412,1115,29624,8070,2,6.1
25622,34308,3262,890,1577,39927,4,1.12
25623,43605,3934,129,6755,3113,4,7.59
25624,39320,2980,994,17326,44647,3,5.02
25625,42230,1059,1303,36611,7309,4,8.57
25626,40127,4328,1069,27434,36356,4,8.16
25627,7702,4443,953,17282,48595,3,7.27
25628,8045,966,1373,25385,27451,2,7.21
25629,10094,2885,634,31208,14105,4,6.14
25630,32526,5507,185,24513,23613,3,4.22
25631,2706,2411,903,40426,15515,4,2.18
25632,2169,4705,198,27720,18378,2,0.26
25633,4447,4446,1117,9639,26111,3,8.27
25634,35330,5079,886,5753,16816,4,13.96
25635,28119,2810,259,48724,18256,4,8.95
25636,45539,169,686,13925,35976,4,11.41
25637,34357,1667,719,10527,18337,2,1.66
25638,18003,3890,10,7062,27762,3,7.1
25639,18438,3017,1055,2640,41531,4,14.59
25640,48242,1576,150,6651,16600,3,6.37
25641,30271,5521,492,7243,15867,2,9.89
25642,5332,1827,130,16048,47338,2,6.4
25643,39604,3537,1329,10221,37716,4,7.2
25644,8234,3239,504,8067,21914,2,9.03
25645,18434,5585,887,46505,24719,2,7.49
25646,15948,2672,1387,39513,39430,4,2.1
25647,891,60,370,19494,48050,2,5.99
25648,37658,4374,1186,4204,41087,3,9.39
25649,25047,4885,522,30639,9663,3,4.28
25650,46292,3301,1396,41239,14657,2,1.17
25651,47252,1755,1113,34778,821,4,8.8
25652,3142,5174,829,48507,19636,2,5.29
25653,15204,3305,722,31684,42403,2,5.52
25654,41843,4491,767,43581,36278,4,10.73
25655,1957,2940,64,15316,22690,4,7.27
25656,10772,5605,1011,33235,42809,2,2.67
25657,2327,639,756,22872,35227,3,6.03
25658,8748,3395,771,11804,35796,4,4.46
25659,30785,4548,477,1887,47693,3,10.81
25660,36253,5186,711,4711,1892,4,9.05
25661,22304,2181,312,36083,25530,3,8.29
25662,46521,3894,206,26987,25291,2,7.5
25663,12904,2388,517,10875,41606,2,4.4
25664,2711,3869,60,34734,46945,4,10.49
25665,23343,922,831,33502,9060,4,10.76
25666,30664,5378,891,46470,4767,4,5.72
25667,22945,1361,14,5131,28210,3,8.85
25668,47113,3260,1003,32001,27695,2,11.71
25669,7496,4221,2,46243,9146,2,5.13
25670,23842,5007,293,35923,28113,2,13.86
25671,11508,1272,1057,14086,17095,2,16.17
25672,47659,4080,744,14110,48552,4,7.65
25673,44727,5144,954,49094,21352,2,10.06
25674,32501,5053,650,16850,11115,4,8.74
25675,20575,2340,759,28469,1716,2,8.84
25676,43538,2441,456,42018,46955,2,3.59
25677,43254,4861,1073,29325,27776,3,3.78
25678,33509,2982,869,21096,31851,4,4.47
25679,18356,5232,582,11622,2970,3,9.3
25680,24357,1082,492,29308,2535,2,4.67
25681,41809,3765,1427,36648,44317,2,6.24
25682,23263,1057,1405,3545,22142,3,7.63
25683,44681,5553,1072,5760,37697,4,10.24
25684,33689,211,704,46851,20576,2,7.06
25685,12149,1185,1238,48810,37308,2,9.18
25686,39629,2865,1010,38849,41696,4,9.51
25687,18075,5192,1116,36102,36301,4,10.27
25688,30378,4107,1115,19020,40395,2,6.45
25689,27637,3641,1225,22195,10841,4,4.87
25690,31695,1729,726,12080,18734,2,14.44
25691,41980,818,940,11441,35876,4,3.28
25692,43493,5495,741,7220,370,2,3.95
25693,17368,4450,330,21352,26298,4,10.29
25694,13013,1538,107,10853,18292,3,5.84
25695,46901,1075,205,44357,10332,4,3.88
25696,31948,2073,1076,14809,46000,4,1.63
25697,27350,5223,453,16490,40179,3,3.24
25698,9125,1242,1196,21113,4080,4,11.39
25699,16558,600,789,15371,35251,3,5.76
25700,19615,5561,966,130,21847,2,12.9
25701,11646,3833,655,8288,11146,3,6.21
25702,25964,3183,268,28740,2038,3,10.49
25703,6121,2448,301,25249,21510,3,8.82
25704,48197,1313,955,30281,2495,3,13.63
25705,29281,1672,1302,16889,25898,2,6.21
25706,6254,2796,377,12261,45925,2,0.86
25707,26483,4447,398,45024,7941,4,3.1
25708,40745,3722,1327,17787,38026,4,10.57
25709,1118,2914,708,35272,27698,4,12.7
25710,36967,1592,1426,34759,7351,3,12.54
25711,38806,3630,298,4437,48615,2,4.77
25712,33544,103,969,8952,36146,2,10.19
25713,23310,4953,500,41304,42286,2,11.04
25714,7455,3739,1225,46985,25176,3,5.78
25715,18317,1898,31,14437,48369,4,9.25
25716,15606,4241,1151,2565,15237,3,3.82
